frame,emotion,gaze_x,gaze_y,AU_0,AU_1,AU_2,AU_3,AU_4,AU_5,AU_6,AU_7
371,7,-0.0905418992042541,0.11968245357275,0.00571782048791647,0.0,0.0,0.010315685532987118,0.0,0.15889514982700348,0.9037622809410095,0.12311474978923798
372,7,-0.0423440560698509,0.0855418890714645,0.008541838265955448,0.0009612947469577193,0.0,0.004175784066319466,0.0,0.08275030553340912,0.2931597828865051,0.03219197690486908
373,7,-0.0653579011559486,0.130271315574646,0.004138451535254717,0.0014508863678202033,0.0,0.014529500156641006,0.0,0.23147225379943848,0.41352441906929016,0.03999483957886696
374,7,-0.0350008197128772,0.1362528800964355,0.004282676614820957,0.0,0.0,0.0058029573410749435,0.0,0.1931484192609787,0.8260524868965149,0.028763510286808014
375,7,-0.0408881232142448,0.1408911794424057,0.0,0.0,5.427101132227108e-05,0.00029143880237825215,0.0,0.041799187660217285,0.7093157768249512,0.0028300548437982798
376,7,-0.0464269556105136,0.171260729432106,0.0,0.0,0.0,0.0,0.0,0.021179521456360817,0.4674168825149536,0.0064438520930707455
377,7,-0.0411665253341198,0.1247659996151924,0.0,0.0,0.0,0.00035632887738756835,0.0,0.05846431851387024,0.5891990661621094,0.007105352822691202
378,7,-0.054072305560112,0.1103562861680984,0.0,0.0,0.0,0.00026036446797661483,0.0,0.06718964129686356,0.6818146109580994,0.010988576337695122
379,7,-0.0557599179446697,0.081384353339672,0.0,0.0,0.0,6.331493932520971e-05,0.0,0.03605695813894272,0.9127475023269653,0.0064412932842969894
380,7,-0.0406775884330272,0.1546712666749954,0.0,0.0,0.0,0.0035183136351406574,0.0,0.11395765095949173,0.9368504881858826,0.022062059491872787
381,7,-0.0406744591891765,0.1541981995105743,0.0,0.0,0.0,0.0022630293387919664,0.0,0.07737299054861069,0.9736141562461853,0.015716729685664177
382,7,-0.0447277948260307,0.1270752698183059,0.0,0.0,0.0,3.801605271291919e-05,0.0,0.05518077686429024,0.9514651298522949,0.006944817025214434
383,7,-0.0659208968281745,0.0651850774884224,0.0,0.0,0.0010812778491526842,0.0037106922827661037,0.0,0.05780882388353348,0.9581348896026611,0.010513554327189922
384,7,-0.0404360480606555,0.1181494444608688,0.0,0.0,0.0,1.0714206837292295e-05,0.0,0.030465956777334213,0.4461207985877991,0.003903275355696678
385,7,-0.077797070145607,0.1286002993583679,0.009891720488667488,0.000560056883841753,0.0,0.00018013291992247105,0.0,0.05237390846014023,0.49888163805007935,0.01019506249576807
386,7,-0.1044917330145835,0.1376464962959289,0.0028635149355977774,0.0,0.0,0.006357034668326378,0.0,0.09426625072956085,0.3136843144893646,0.012921050190925598
387,7,-0.0954581052064895,0.1135150343179702,0.0,0.0,0.0,0.010188721120357513,0.0,0.11906363815069199,0.320617139339447,0.010182665660977364
388,1,-0.0675508230924606,0.0878686755895614,0.0,0.0,0.0,0.010150731541216373,0.0,0.10592900216579437,0.4184558093547821,0.030524970963597298
389,7,-0.0396282076835632,0.1427548676729202,0.0,0.0,0.0,0.0026201619766652584,0.0,0.09869720786809921,0.08396744728088379,0.01839166134595871
390,7,-0.0404027812182903,0.1131192147731781,0.005913800559937954,0.0,0.0,0.017889244481921196,0.0,0.19486206769943237,0.6325235366821289,0.025485247373580933
391,7,-0.0405786968767643,0.1397183835506439,0.0,0.0,0.0,0.006711849942803383,0.0,0.1625601351261139,0.36592769622802734,0.010825702920556068
392,7,-0.2467335164546966,0.1071367934346199,0.005908719263970852,0.0,0.002373832045122981,0.01714615523815155,0.0,0.3501631021499634,0.9110399484634399,0.03146480768918991
393,7,-0.270021915435791,0.1010387316346168,0.0009417692199349403,0.0,0.0,0.014099708758294582,0.0,0.6043723225593567,0.9652497172355652,0.027998419478535652
394,7,-0.2556898295879364,0.0468570962548255,0.005414529237896204,3.7844096368644387e-05,0.0009384349687024951,0.014464647509157658,0.0,0.3138939142227173,0.8687645792961121,0.030823364853858948
395,7,-0.1319558471441269,0.1835607290267944,0.004978503100574017,0.0003968392265960574,0.0016159499064087868,0.012922883033752441,0.0,0.21758344769477844,0.876298725605011,0.03380709886550903
396,7,-0.1106730997562408,0.1273459047079086,0.001784972264431417,0.0,0.0019501097267493606,0.034681305289268494,0.0,0.13180586695671082,0.516934871673584,0.026871345937252045
397,7,-0.0806182771921157,0.1038259267807006,0.002927975496277213,0.0,0.0,0.043933793902397156,0.0,0.21863442659378052,0.5144496560096741,0.028476634994149208
398,7,-0.0843398720026016,0.111556738615036,0.0,0.0,0.0,0.012677263468503952,0.0,0.10448624938726425,0.5065285563468933,0.014375983737409115
399,7,-0.0781462043523788,0.1104290708899498,0.0,0.0,0.0,0.00766987819224596,0.0,0.07600230723619461,0.45074594020843506,0.01152021437883377
400,7,-0.0535067729651927,0.1281942874193191,0.0025823847390711308,0.0,0.0,0.0047576711513102055,0.0,0.06152801215648651,0.37328553199768066,0.019875191152095795
401,7,-0.0738443657755851,0.1360544562339782,1.9386878193472512e-05,0.0,0.0,0.0007144183618947864,0.0,0.03626709803938866,0.28816455602645874,0.008487001992762089
402,7,-0.0445155091583728,0.1612002402544021,0.0019314141245558858,0.0,0.000388699205359444,0.005169820971786976,0.0,0.05712226778268814,0.4807933568954468,0.017856361344456673
403,7,-0.0631335899233818,0.1485916674137115,0.0011479482054710388,0.0,0.0,0.006542613729834557,0.0,0.07754494249820709,0.5978771448135376,0.008216102607548237
404,7,-0.0462558791041374,0.1537182778120041,0.0021429352927953005,0.0,0.0,0.0019657695665955544,0.0,0.0819348394870758,0.37890058755874634,0.00852565374225378
405,7,-0.1754346489906311,0.1955832093954086,0.0,0.0,0.0,0.003501104423776269,0.0,0.20596542954444885,0.9436579942703247,0.007281937636435032
406,7,-0.2511982917785644,0.221627801656723,0.0,0.0,0.0,0.0018695443868637085,0.0,0.5479766726493835,0.8109845519065857,0.029224418103694916
407,7,-0.1841467022895813,0.2051394134759903,0.005721758585423231,0.0,0.0,0.01573910564184189,0.0,0.4776713252067566,0.7217596769332886,0.0450645312666893
408,7,-0.2112568616867065,0.2250572741031646,0.0014764508232474327,0.0,0.0,0.012288243509829044,0.0,0.707969069480896,0.8270083665847778,0.056947626173496246
409,7,-0.1431118547916412,0.1997631639242172,0.0008570596692152321,0.0,0.0,0.006685515400022268,0.0,0.660392165184021,0.945109486579895,0.012221056967973709
410,7,-0.1339905112981796,0.1956771165132522,0.003865425242111087,0.0,0.0,0.021526720374822617,0.0,0.4769594073295593,0.9037399291992188,0.024843838065862656
411,7,-0.1192264929413795,0.0751416459679603,0.006298884749412537,0.00404467573389411,0.0,0.00536969443783164,0.0,0.11215771734714508,0.3534787595272064,0.016413716599345207
412,7,-0.1880123615264892,-0.0612857602536678,0.009924404323101044,0.005922715179622173,0.0,0.01583278924226761,0.0,0.26530683040618896,0.38709893822669983,0.03652644529938698
413,7,-0.2025272846221923,-0.0031721414998173,0.009173411875963211,0.008995034731924534,0.0,0.004565350711345673,0.0,0.06832103431224823,0.15514454245567322,0.007966331206262112
414,7,-0.175931841135025,0.0117047475650906,0.0014553238870576024,0.0025029939133673906,0.0,0.00832280982285738,0.0,0.1107199490070343,0.21912801265716553,0.008461005054414272
415,7,-0.169008195400238,0.0251787900924682,0.03168054670095444,0.012248661369085312,0.0,0.013886823318898678,0.0,0.41728341579437256,0.8171660900115967,0.046535424888134
416,7,-0.1098737344145774,0.0723165050148963,0.01784415915608406,0.0052440655417740345,0.0,0.01247715950012207,0.0,0.2658446431159973,0.8353666067123413,0.0365605391561985
417,7,-0.1526021063327789,0.1771489679813385,4.4217013055458665e-05,0.0,0.0,0.03406972438097,0.0,0.3355841040611267,0.6928970813751221,0.02126210182905197
418,7,-0.1625135391950607,0.1532887518405914,0.013806143775582314,0.003093286883085966,0.0,0.03119754232466221,0.0,0.4309687614440918,0.690155029296875,0.0337287113070488
419,7,-0.209536612033844,0.1393632590770721,0.004272466991096735,0.0,0.0,0.020475678145885468,0.0,0.44186973571777344,0.5876045227050781,0.04001934081315994
420,7,-0.2173222303390503,0.1596040576696396,0.003724520793184638,0.0,0.00027546341880224645,0.010253769345581532,0.0,0.26965072751045227,0.4870226979255676,0.017463700845837593
421,7,-0.1436316668987274,0.0999584645032882,0.0,0.0,0.0,0.004741913639008999,0.0,0.09115860611200333,0.6370011568069458,0.008585987612605095
422,7,-0.1086761653423309,0.1001460179686546,0.0,0.0,0.0,0.00013629559543915093,0.0,0.03647341579198837,0.44153162837028503,0.0030689865816384554
423,7,-0.0799929276108741,0.0678188353776931,0.0,0.0,0.0,0.00035975960781797767,0.0,0.03736085817217827,0.36511385440826416,0.005197542253881693
424,7,-0.0611011609435081,0.0809650421142578,0.00018015186651609838,0.0,0.0,0.00041373653220944107,0.0,0.04898378998041153,0.4214320182800293,0.0066996063105762005
425,7,-0.0431963875889778,0.0887103602290153,0.0,0.0,0.0,0.0003699049411807209,0.0,0.04047700762748718,0.12218090146780014,0.0009432265651412308
426,7,-0.0479471012949943,0.1015271246433258,0.0,0.0,0.0,0.0005063401185907423,0.0,0.04759041219949722,0.24764138460159302,0.004293619189411402
427,7,-0.0542368255555629,0.1044548600912094,0.0,0.0,0.0,0.000572871183976531,0.0,0.042518869042396545,0.24267780780792236,0.0028048173990100622
428,7,-0.0632828995585441,0.1178401708602905,0.0,0.0,0.0,0.0017365694511681795,0.0,0.07894053310155869,0.4690733850002289,0.009649110957980156
429,7,-0.0726919844746589,0.1490540653467178,0.0,0.0,0.0,9.807765309233218e-05,0.0,0.040014881640672684,0.3900453448295593,0.005063271149992943
430,7,-0.0503366254270076,0.1150561645627021,0.0,0.0,0.0,0.0004728717904072255,0.0,0.03515676036477089,0.16146346926689148,0.001158426865004003
431,7,-0.0578562691807746,0.0994167774915695,0.0,0.0,0.0,0.0004977331846021116,0.0,0.039307065308094025,0.426227331161499,0.004802629817277193
432,7,-0.0738237053155899,0.1369433104991912,0.0021904604509472847,0.0,0.0,0.005648035556077957,0.0,0.08822964131832123,0.21328362822532654,0.008969029411673546
433,7,-0.0757288038730621,0.1494543403387069,0.0,0.0,0.0,0.0016421359032392502,0.0,0.045061737298965454,0.3205106854438782,0.004433151800185442
434,7,-0.0936762392520904,0.1395276933908462,0.0,0.0,0.0,0.00011351282591931522,0.0,0.025170881301164627,0.21602636575698853,0.0
435,7,-0.0676920041441917,0.1439108699560165,0.0,0.0,0.0,0.003387942910194397,0.0,0.06205793097615242,0.29722851514816284,0.0037437279243022203
436,7,-0.0693652555346489,0.1083576306700706,0.0,0.0,0.0,0.001143811852671206,0.0,0.044533342123031616,0.21979783475399017,0.0027171745896339417
437,7,-0.0739069879055023,0.1265585869550705,0.0,0.0,0.0,0.0006914109690114856,0.0,0.036237530410289764,0.3982207477092743,0.0014355547027662396
438,7,-0.0758674219250679,0.1080537065863609,0.0,0.0,0.0,0.000383996608434245,0.0,0.02735496312379837,0.3032633662223816,0.0
439,7,-0.0715404152870178,0.1270616501569748,0.0,0.0,0.0,0.00128252396825701,0.0,0.046573370695114136,0.19568654894828796,0.001973065547645092
440,7,-0.0821043252944946,0.1090435162186622,0.0,0.0,0.0,0.0,0.0,0.02623637393116951,0.26864171028137207,0.0
441,7,-0.0784112364053726,0.1224806308746337,0.0,0.0,0.0,0.0007774624391458929,0.0,0.05455297976732254,0.21967731416225433,0.0005814741598442197
442,7,-0.095270961523056,0.1059693396091461,0.0,0.0,0.0,0.0008403065730817616,0.0,0.049337051808834076,0.16341431438922882,0.0
443,7,-0.0956570357084274,0.1439843922853469,0.0,0.0,0.0,0.0020980038680136204,0.0,0.04460851848125458,0.20396918058395386,0.0005331987049430609
444,7,-0.0792993903160095,0.1079502552747726,0.0,0.0,0.0,0.00306404079310596,0.0,0.08617223799228668,0.31347712874412537,0.002217576140537858
445,7,-0.0542890727519989,0.1421869397163391,0.0,0.0,0.0,0.0007362176547758281,0.0,0.04154331982135773,0.11529961973428726,0.0
446,7,-0.0675302371382713,0.1131791919469833,0.0,0.0,0.0,0.00037168749258853495,0.0,0.038730040192604065,0.16956618428230286,0.0020669500809162855
447,7,-0.0809796825051307,0.11621905118227,0.0,0.0,0.0,0.0005328422412276268,0.0,0.032382454723119736,0.34889036417007446,0.0015881108120083809
448,7,-0.0885282307863235,0.0955149233341217,0.0,0.0,0.0,0.0006118360906839371,0.0,0.03397641330957413,0.2745506465435028,0.00033642089692875743
449,7,-0.0778827965259552,0.1079495549201965,0.0,0.0,0.0,0.0004281635629013181,0.0,0.025069795548915863,0.20629051327705383,0.0
450,7,-0.0861277282238006,0.0938999727368354,0.0,0.0,0.0,0.0,0.0,0.015556280501186848,0.2862553000450134,0.0
451,7,-0.1053175181150436,0.1076690256595611,0.0,0.0,0.0,1.1957067727053072e-05,0.0,0.025594156235456467,0.12437968701124191,0.0
